complete_address,city,price_total,price,rent,sqm,is_furnished,coords
"ul. Szosowa, Milowice, Sosnowiec, śląskie","Sosnowiec, śląskie",1901.0,1900.0,1.0,38,True,"(50.271229500000004, 19.215561953947084)"
"ul. Storczyków, Górka Gołonoska, Gołonóg Wschodni, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",4550.0,3800.0,750.0,120,True,"(50.369624, 19.289046489684473)"
"ul. ks. Jana Gałeczki, Klimzowiec, Centrum, Chorzów, śląskie","Chorzów, śląskie",1350.0,1350.0,,48,True,"(50.288556299999996, 18.97044253093511)"
"ul. Zygmunta Krasińskiego, Aleje, Reden, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",2300.0,1700.0,600.0,50,True,"(50.369624, 19.289046489684473)"
"ul. Krzysztofa Kamila Baczyńskiego, Milowice, Sosnowiec, śląskie","Sosnowiec, śląskie",2000.0,2000.0,,75,False,"(50.271229500000004, 19.215561953947084)"
"Sulno, Strzemieszyce Wielkie, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",5000.0,5000.0,,135,False,"(50.369624, 19.289046489684473)"
"Stary Sosnowiec, Sosnowiec, śląskie","Sosnowiec, śląskie",2674.0,2000.0,674.0,44,False,"(50.283912, 19.1126792)"
"ul. Słoneczna, Koszutka, Katowice, śląskie","Katowice, śląskie",2300.0,2300.0,,40,True,"(50.2598987, 19.0215852)"
"ul. Meteorologów, Brynów-Osiedle Zgrzebnioka, Katowice, śląskie","Katowice, śląskie",5050.0,4400.0,650.0,57,True,"(50.2598987, 19.0215852)"
"ul. Bytkowska, Wełnowiec-Józefowiec, Katowice, śląskie","Katowice, śląskie",3120.0,2500.0,620.0,45,True,"(50.2598987, 19.0215852)"
"ul. Bernarda Wały, Mysłowice, śląskie","Mysłowice, śląskie",2870.0,2000.0,870.0,54,True,"(50.2096211, 19.132165997410812)"
"ul. Mikołowska, Mysłowice, śląskie","Mysłowice, śląskie",1450.0,1450.0,,26,True,"(50.2096211, 19.132165997410812)"
"ul. gen. Henryka Dąbrowskiego, Centrum, Chorzów, śląskie","Chorzów, śląskie",1200.0,1200.0,,20,False,"(50.288556299999996, 18.97044253093511)"
"pl. Oddziałów Młodzieży Powstańczej, Śródmieście, Katowice, śląskie","Katowice, śląskie",1750.0,1750.0,,28,False,"(50.25667645, 19.016183943226373)"
"Śródmieście, Śródmieście, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",1600.0,1600.0,,35,True,"(50.369624, 19.289046489684473)"
"Piotrowice-Ochojec, Katowice, śląskie","Katowice, śląskie",2150.0,2150.0,,33,False,"(50.2101785, 18.9829535)"
"Dąb, Katowice, śląskie","Katowice, śląskie",1400.0,1400.0,,47,True,"(50.271163, 18.9990507)"
"ul. Dębowa, Dąb, Katowice, śląskie","Katowice, śląskie",2150.0,2000.0,150.0,29,True,"(50.2598987, 19.0215852)"
"ul. Licealna, Jaworzno, śląskie","Jaworzno, śląskie",1700.0,1200.0,500.0,36,True,"(50.203439, 19.2721559)"
"Osiedle Tysiąclecia, Katowice, śląskie","Katowice, śląskie",2870.0,2100.0,770.0,57,True,"(50.2774664, 18.9730155)"
"ul. Francuska, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie","Katowice, śląskie",3750.0,2950.0,800.0,45,True,"(50.2598987, 19.0215852)"
"Henryka Mikołaja Góreckiego, Bogucice, Katowice, śląskie","Katowice, śląskie",2900.0,2900.0,,43,True,"(50.2656036, 19.0318308)"
"ul. Tysiąclecia, Podlesie, Gołonóg Południowy, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",2099.0,1499.0,600.0,50,True,"(50.369624, 19.289046489684473)"
"Szurmana, Ligota-Panewniki, Katowice, śląskie","Katowice, śląskie",4500.0,4500.0,,80,True,"(50.2311135, 18.9671237)"
"Stary Sosnowiec, Sosnowiec, śląskie","Sosnowiec, śląskie",1700.0,1700.0,,46,False,"(50.283912, 19.1126792)"
"pl. Karola Miarki, Śródmieście, Katowice, śląskie","Katowice, śląskie",1990.0,1990.0,,50,True,"(50.2552691, 19.0182279)"
"Mysłowice, śląskie","Mysłowice, śląskie",4000.0,4000.0,,83,False,"(50.2096211, 19.132165997410812)"
"Śródmieście, Katowice, śląskie","Katowice, śląskie",5900.0,5000.0,900.0,74,False,"(50.259795, 19.0217063)"
"Radzionków, tarnogórski, śląskie","tarnogórski, śląskie",2890.0,1900.0,990.0,71,False,"(50.4015072, 18.90330204760516)"
"ul. Szybowcowa, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie","Katowice, śląskie",3100.0,2300.0,800.0,46,True,"(50.2598987, 19.0215852)"
"ul. 1 Maja, Zawodzie, Katowice, śląskie","Katowice, śląskie",2050.0,1500.0,550.0,34,True,"(50.2598987, 19.0215852)"
"Śródmieście, Katowice, śląskie","Katowice, śląskie",3000.0,3000.0,,145,False,"(50.259795, 19.0217063)"
"ul. Powstańców Warszawskich, Śródmieście, Bytom, śląskie","Bytom, śląskie",2459.0,1999.0,460.0,124,False,"(50.3470387, 18.9231857)"
"Brynów-Osiedle Zgrzebnioka, Katowice, śląskie","Katowice, śląskie",5500.0,5500.0,,74,True,"(50.2390698, 18.9970846)"
"ul. Żwirki i Wigury, Śródmieście, Katowice, śląskie","Katowice, śląskie",6145.0,5400.0,745.0,102,False,"(50.2598987, 19.0215852)"
"Chorzów Stary, Chorzów, śląskie","Chorzów, śląskie",850.0,850.0,,33,False,"(50.3160225, 18.970367099363635)"
"ul. Reptowska, Miechowice, Bytom, śląskie","Bytom, śląskie",1600.0,1600.0,,56,False,"(50.3470387, 18.9231857)"
"Ptasie Osiedle, nowy apartamentowiec na Garonów!, Brynów-Osiedle Zgrzebnioka, Katowice, śląskie","Katowice, śląskie",2700.0,2700.0,,48,False,"(50.2598987, 19.0215852)"
"ul. Bytomska, Orzech, Świerklaniec, tarnogórski, śląskie","tarnogórski, śląskie",3500.0,3500.0,,75,False,"(50.472343499999994, 18.879310592903682)"
"ul. Wincentego Styczyńskiego, Śródmieście, Katowice, śląskie","Katowice, śląskie",2233.0,1900.0,333.0,25,True,"(50.2598987, 19.0215852)"
"ul. Katowicka, Śródmieście, Bytom, śląskie","Bytom, śląskie",1800.0,1150.0,650.0,32,False,"(50.3470387, 18.9231857)"
"Piotrowice-Ochojec, Katowice, śląskie","Katowice, śląskie",2350.0,2350.0,,42,True,"(50.2101785, 18.9829535)"
"ul. Jana Wysockiego, Mysłowice, śląskie","Mysłowice, śląskie",1800.0,1800.0,,52,True,"(50.2096211, 19.132165997410812)"
"ul. Szymały, Osiedle Generała Jerzego Ziętka, Bytom, śląskie","Bytom, śląskie",1900.0,1900.0,,62,True,"(50.3470387, 18.9231857)"
"Śródmieście, Śródmieście, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",1970.0,1500.0,470.0,38,False,"(50.369624, 19.289046489684473)"
"ul. marsz. Józefa Piłsudskiego 20, Śródmieście, Bytom, śląskie","Bytom, śląskie",1350.0,1250.0,100.0,25,True,"(50.3470387, 18.9231857)"
"Aleja Wojciecha Korfantego, Śródmieście, Katowice, śląskie","Katowice, śląskie",1550.0,1550.0,,37,False,"(50.2631719, 19.0232868)"
"ul. Ceglana, Brynów-Osiedle Zgrzebnioka, Katowice, śląskie","Katowice, śląskie",3700.0,2900.0,800.0,68,True,"(50.2598987, 19.0215852)"
"ul. Augustyna Świdra, Chorzów II, Chorzów, śląskie","Chorzów, śląskie",1650.0,1100.0,550.0,27,True,"(50.288556299999996, 18.97044253093511)"
"Reden, Reden, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",1200.0,1200.0,,25,True,"(50.3253423, 19.204175)"
"Giszowiec, Katowice, śląskie","Katowice, śląskie",2400.0,2400.0,,72,True,"(50.2218038, 19.0677859)"
"Dąbrówka Mała, Katowice, śląskie","Katowice, śląskie",1700.0,1700.0,,59,False,"(50.2770228, 19.0700345)"
"ul. marsz. Józefa Piłsudskiego 57, Śródmieście, Bytom, śląskie","Bytom, śląskie",1690.0,1690.0,,66,False,"(50.3470387, 18.9231857)"
"Janów-Nikiszowiec, Katowice, śląskie","Katowice, śląskie",2010.0,1300.0,710.0,34,True,"(50.2427428, 19.0886409)"
"Insurekcji Kościuszkowskiej 64/25, Jaworzno, śląskie","Jaworzno, śląskie",619.0,619.0,,17,False,"(50.1951954, 19.2885742)"
"ul. marsz. Józefa Piłsudskiego 57, Śródmieście, Bytom, śląskie","Bytom, śląskie",1990.0,1990.0,,87,False,"(50.3470387, 18.9231857)"
"Klimzowiec, Centrum, Chorzów, śląskie","Chorzów, śląskie",1800.0,1800.0,,48,False,"(50.2825, 18.9563889)"
"Szombierki, Bytom, śląskie","Bytom, śląskie",1600.0,1600.0,,40,False,"(50.3373909, 18.897380263830744)"
"Stary Sosnowiec, Sosnowiec, śląskie","Sosnowiec, śląskie",1900.0,1900.0,,36,True,"(50.283912, 19.1126792)"
"ul. Johna Baildona, Dąb, Katowice, śląskie","Katowice, śląskie",2600.0,2600.0,,33,True,"(50.2598987, 19.0215852)"
"Jaworzno, śląskie","Jaworzno, śląskie",1950.0,1250.0,700.0,45,False,"(50.203439, 19.2721559)"
"ul. Marszałka Józefa Piłsudskiego, Tarnowskie Góry, tarnogórski, śląskie","tarnogórski, śląskie",2000.0,1600.0,400.0,44,True,"(50.472343499999994, 18.879310592903682)"
"Śląska, Bańgów, Siemianowice Śląskie, śląskie","Siemianowice Śląskie, śląskie",1200.0,1200.0,,27,False,"(50.3052029, 19.0275635)"
"Będzin, będziński, śląskie","będziński, śląskie",1900.0,1900.0,,44,True,"(50.3356269, 19.117295061584233)"
"Stary Sosnowiec, Sosnowiec, śląskie","Sosnowiec, śląskie",3110.0,2600.0,510.0,59,True,"(50.283912, 19.1126792)"
"ul. Wandy, Jaworzno, śląskie","Jaworzno, śląskie",1800.0,1800.0,,50,True,"(50.203439, 19.2721559)"
"ul. Powstańców, Centrum, Siemianowice Śląskie, śląskie","Siemianowice Śląskie, śląskie",1600.0,1600.0,,54,False,"(50.3052029, 19.0275635)"
"ul. Henryka Sienkiewicza, Centrum / Śródmieście, Sosnowiec, śląskie","Sosnowiec, śląskie",2200.0,2200.0,,110,True,"(50.271229500000004, 19.215561953947084)"
"ul. Chemiczna, Ząbkowice, Ząbkowice, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",3150.0,2500.0,650.0,54,False,"(50.369624, 19.289046489684473)"
"Śródmieście, Bytom, śląskie","Bytom, śląskie",1415.0,1000.0,415.0,35,True,"(50.35454355, 18.906154962392353)"
"ul. gen. Józefa Hallera, Szopienice-Burowiec, Katowice, śląskie","Katowice, śląskie",2800.0,2800.0,,38,True,"(50.2598987, 19.0215852)"
"ul. Cypriana Kamila Norwida, Aleje, Reden, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",2439.0,1799.0,640.0,49,True,"(50.369624, 19.289046489684473)"
"ul. Orląt Lwowskich, Śródmieście, Bytom, śląskie","Bytom, śląskie",1900.0,1600.0,300.0,55,True,"(50.3470387, 18.9231857)"
"Rozbark, Bytom, śląskie","Bytom, śląskie",1450.0,1050.0,400.0,26,False,"(50.34116775, 18.94177421942872)"
"ul. Sokolska, Śródmieście, Katowice, śląskie","Katowice, śląskie",1700.0,1700.0,,36,True,"(50.2598987, 19.0215852)"
"ul. Tysiąclecia, Osiedle Tysiąclecia, Katowice, śląskie","Katowice, śląskie",2200.0,2200.0,,62,True,"(50.2598987, 19.0215852)"
"ul. gen. Władysława Sikorskiego, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie","Katowice, śląskie",2200.0,2200.0,,33,True,"(50.2598987, 19.0215852)"
"ul. św. Anny, Janów-Nikiszowiec, Katowice, śląskie","Katowice, śląskie",3930.0,3000.0,930.0,81,False,"(50.2429819, 19.0825028)"
"ul. Karola Hoppego, Bogucice, Katowice, śląskie","Katowice, śląskie",1300.0,1300.0,,49,True,"(50.2598987, 19.0215852)"
"Cieszkowskiego, Gołonóg, Gołonóg Północny, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",1800.0,1800.0,,35,True,"(50.3378929, 19.2259127)"
"Jaworzno, śląskie","Jaworzno, śląskie",1415.0,1100.0,315.0,26,True,"(50.203439, 19.2721559)"
"śląska 17, Bańgów, Siemianowice Śląskie, śląskie","Siemianowice Śląskie, śląskie",1270.0,1270.0,,29,False,"(50.3052029, 19.0275635)"
"ul. Wielka Skotnica, Mysłowice, śląskie","Mysłowice, śląskie",1600.0,1600.0,,47,True,"(50.2096211, 19.132165997410812)"
"ul. Gabriela Narutowicza, Jaworzno, śląskie","Jaworzno, śląskie",2000.0,1600.0,400.0,34,True,"(50.203439, 19.2721559)"
"ul. Wyzwolenia, Szombierki, Bytom, śląskie","Bytom, śląskie",1700.0,1700.0,,47,False,"(50.3470387, 18.9231857)"
"Rozbark, Bytom, śląskie","Bytom, śląskie",1600.0,1600.0,,77,False,"(50.34116775, 18.94177421942872)"
"ul. Storczyków, Górka Gołonoska, Gołonóg Wschodni, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",3502.0,3500.0,2.0,178,True,"(50.369624, 19.289046489684473)"
"ul. Jana Kochanowskiego, Śródmieście, Katowice, śląskie","Katowice, śląskie",3600.0,3600.0,,105,True,"(50.2598987, 19.0215852)"
"Dziewiąty, Zielona Pogoria, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",3000.0,2500.0,500.0,60,False,"(50.369624, 19.289046489684473)"
"al. marsz. Józefa Piłsudskiego, Jaworzno, śląskie","Jaworzno, śląskie",1750.0,1300.0,450.0,35,True,"(50.2177998, 19.2523708)"
"Jaworzno, śląskie","Jaworzno, śląskie",1950.0,1400.0,550.0,36,True,"(50.203439, 19.2721559)"
"Jaworzno, śląskie","Jaworzno, śląskie",1000.0,1000.0,,28,False,"(50.203439, 19.2721559)"
"Wojkowice, będziński, śląskie","będziński, śląskie",1992.0,1600.0,392.0,60,True,"(50.365925700000005, 19.03576306941288)"
"ul. Opolska, Śródmieście, Katowice, śląskie","Katowice, śląskie",791.0,790.0,1.0,16,True,"(50.2598987, 19.0215852)"
"ul. Piastów Bytomskich, Śródmieście, Bytom, śląskie","Bytom, śląskie",2000.0,2000.0,,80,False,"(50.3470387, 18.9231857)"
"ul. Kalinowa, Dańdówka, Sosnowiec, śląskie","Sosnowiec, śląskie",1990.0,1990.0,,50,True,"(50.271229500000004, 19.215561953947084)"
"Zagórze Północ, Sosnowiec, śląskie","Sosnowiec, śląskie",2500.0,2500.0,,51,True,"(50.271229500000004, 19.215561953947084)"
"Pogoń, Sosnowiec, śląskie","Sosnowiec, śląskie",1200.0,1200.0,,20,True,"(50.2932332, 19.1281052)"
"pl. Karola Miarki, Śródmieście, Katowice, śląskie","Katowice, śląskie",2770.0,2200.0,570.0,36,True,"(50.2552691, 19.0182279)"
"Tarnowskie Góry, tarnogórski, śląskie","tarnogórski, śląskie",1501.0,1500.0,1.0,90,True,"(50.4654128, 18.833588437116568)"
"Zawodzie, Katowice, śląskie","Katowice, śląskie",3450.0,2500.0,950.0,50,True,"(50.2599015, 19.0574279)"
"Henryka Mikołaja Góreckiego, Bogucice, Katowice, śląskie","Katowice, śląskie",2200.0,2200.0,,34,True,"(50.2656036, 19.0318308)"
"ul. Młyńska, Śródmieście, Katowice, śląskie","Katowice, śląskie",2600.0,2600.0,,52,True,"(50.2598987, 19.0215852)"
"ul. Górnicza, Centrum, Siemianowice Śląskie, śląskie","Siemianowice Śląskie, śląskie",990.0,990.0,,17,False,"(50.3052029, 19.0275635)"
"Śródmieście, Katowice, śląskie","Katowice, śląskie",12500.0,12500.0,,134,False,"(50.259795, 19.0217063)"
"Śródmieście, Bytom, śląskie","Bytom, śląskie",2200.0,1800.0,400.0,38,True,"(50.35454355, 18.906154962392353)"
"Śródmieście, Katowice, śląskie","Katowice, śląskie",3200.0,3200.0,,100,True,"(50.259795, 19.0217063)"
"Osiedle Franciszkańskie, Ligota-Panewniki, Katowice, śląskie","Katowice, śląskie",3000.0,2400.0,600.0,42,True,"(50.2319446, 18.964329592790413)"
"Reden-Adamiecki, Reden, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",1250.0,1250.0,,30,False,"(50.369624, 19.289046489684473)"
"ul. Johna Baildona, Dąb, Katowice, śląskie","Katowice, śląskie",3200.0,3200.0,,57,True,"(50.2598987, 19.0215852)"
"Śródmieście, Katowice, śląskie","Katowice, śląskie",2450.0,2000.0,450.0,36,True,"(50.259795, 19.0217063)"
"al. Aleja Bolesława Krzywoustego, Osiedle Tysiąclecia, Katowice, śląskie","Katowice, śląskie",2450.0,1900.0,550.0,40,False,"(50.2750609, 18.9805487)"
"ul. Jana Sobieskiego, Centrum, Siemianowice Śląskie, śląskie","Siemianowice Śląskie, śląskie",1500.0,1500.0,,36,True,"(50.3052029, 19.0275635)"
"ul. Obrońców Westerplatte, Szopienice-Burowiec, Katowice, śląskie","Katowice, śląskie",1800.0,1800.0,,37,True,"(50.2598987, 19.0215852)"
"Śródmieście, Katowice, śląskie","Katowice, śląskie",2277.0,2277.0,,62,True,"(50.259795, 19.0217063)"
"ul. Meteorologów, Brynów-Osiedle Zgrzebnioka, Katowice, śląskie","Katowice, śląskie",5000.0,4400.0,600.0,68,False,"(50.2598987, 19.0215852)"
"Czeladź, będziński, śląskie","będziński, śląskie",2650.0,1800.0,850.0,51,False,"(50.31914185, 19.07842007593674)"
"ul. Kozielska, Śródmieście, Katowice, śląskie","Katowice, śląskie",1700.0,1250.0,450.0,50,False,"(50.2598987, 19.0215852)"
"ul. Jana Kochanowskiego, Śródmieście, Katowice, śląskie","Katowice, śląskie",3600.0,3600.0,,100,False,"(50.2598987, 19.0215852)"
"ul. Rzepakowa, Piotrowice-Ochojec, Katowice, śląskie","Katowice, śląskie",1800.0,1800.0,,42,True,"(50.2598987, 19.0215852)"
"al. Kwiatów, Tarnowskie Góry, tarnogórski, śląskie","tarnogórski, śląskie",1250.0,800.0,450.0,37,True,"(50.4356783, 18.8696757)"
"Świętochłowice, śląskie","Świętochłowice, śląskie",1490.0,1490.0,,49,False,"(50.2854551, 18.9308513)"
"ul. Oświęcimska, Piekary Śląskie, śląskie","Piekary Śląskie, śląskie",1550.0,1550.0,,49,False,"(50.3840312, 18.9456429)"
"Koszutka, Katowice, śląskie","Katowice, śląskie",2520.0,2520.0,,56,False,"(50.2710047, 19.0194372)"
"Dębowa Góra, Sosnowiec, śląskie","Sosnowiec, śląskie",650.0,650.0,,18,True,"(50.2589557, 19.1469864)"
"ul. 1 Maja, Reden-Adamiecki, Reden, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",1800.0,1500.0,300.0,30,True,"(50.369624, 19.289046489684473)"
"ul. Juliusza Słowackiego, Śródmieście, Katowice, śląskie","Katowice, śląskie",2137.0,1850.0,287.0,27,True,"(50.2598987, 19.0215852)"
"Śródmieście, Śródmieście, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",2500.0,1600.0,900.0,51,False,"(50.369624, 19.289046489684473)"
"Klimontów, Sosnowiec, śląskie","Sosnowiec, śląskie",1750.0,1750.0,,36,False,"(50.2798621, 19.189536)"
"ul. Bolesława Krupińskiego, Szombierki, Bytom, śląskie","Bytom, śląskie",1200.0,1200.0,,34,False,"(50.3470387, 18.9231857)"
"Tarnowskie Góry, tarnogórski, śląskie","tarnogórski, śląskie",1200.0,1200.0,,115,False,"(50.4654128, 18.833588437116568)"
"ul. Fryderyka Chopina, Mysłowice, śląskie","Mysłowice, śląskie",2980.0,2100.0,880.0,57,True,"(50.2096211, 19.132165997410812)"
"ul. Legionów Polskich, Mydlice Południowe, Mydlice, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",2101.0,2100.0,1.0,67,True,"(50.369624, 19.289046489684473)"
"ul. Wyzwolenia, Szombierki, Bytom, śląskie","Bytom, śląskie",1400.0,1400.0,,48,True,"(50.3470387, 18.9231857)"
"ul. Sokolska, Śródmieście, Katowice, śląskie","Katowice, śląskie",4100.0,3300.0,800.0,51,True,"(50.2598987, 19.0215852)"
"ul. Powstańców, Centrum, Siemianowice Śląskie, śląskie","Siemianowice Śląskie, śląskie",2500.0,2500.0,,92,True,"(50.3052029, 19.0275635)"
"ul. Meteorologów, Brynów-Osiedle Zgrzebnioka, Katowice, śląskie","Katowice, śląskie",3200.0,2700.0,500.0,31,True,"(50.2598987, 19.0215852)"
"ul. Wandy, Jaworzno, śląskie","Jaworzno, śląskie",750.0,750.0,,60,True,"(50.203439, 19.2721559)"
"Mysłowice, śląskie","Mysłowice, śląskie",4000.0,4000.0,,90,True,"(50.2096211, 19.132165997410812)"
"Śródmieście, Katowice, śląskie","Katowice, śląskie",5000.0,4100.0,900.0,65,True,"(50.259795, 19.0217063)"
"Brynów-Osiedle Zgrzebnioka, Katowice, śląskie","Katowice, śląskie",3900.0,3900.0,,47,True,"(50.2390698, 18.9970846)"
"Śródmieście, Bytom, śląskie","Bytom, śląskie",1690.0,900.0,790.0,48,False,"(50.35454355, 18.906154962392353)"
"ul. Marii Rodziewiczówny, Chorzów Stary, Chorzów, śląskie","Chorzów, śląskie",990.0,990.0,,23,False,"(50.288556299999996, 18.97044253093511)"
"ul. Załęska, Załęska Hałda-Brynów, Katowice, śląskie","Katowice, śląskie",1800.0,1500.0,300.0,20,True,"(50.2598987, 19.0215852)"
"ul. Tadeusza Kościuszki, Śródmieście, Katowice, śląskie","Katowice, śląskie",1900.0,1900.0,,41,True,"(50.2598987, 19.0215852)"
"ul. Grabowa, Koszutka, Katowice, śląskie","Katowice, śląskie",2300.0,2300.0,,45,True,"(50.2598987, 19.0215852)"
"Koszutka, Katowice, śląskie","Katowice, śląskie",2290.0,1950.0,340.0,38,True,"(50.2710047, 19.0194372)"
"Chorzów Batory, Chorzów, śląskie","Chorzów, śląskie",1800.0,1800.0,,56,False,"(50.262172899999996, 18.943876950259934)"
"Piekary Śląskie, śląskie","Piekary Śląskie, śląskie",1800.0,1800.0,,60,False,"(50.3840312, 18.9456429)"
"ul. Szczęśliwa, Centrum, Chorzów, śląskie","Chorzów, śląskie",1400.0,1400.0,,47,True,"(50.288556299999996, 18.97044253093511)"
"al. Aleja Zwycięstwa, Ząbkowice, Ząbkowice, Dąbrowa Górnicza, śląskie","Dąbrowa Górnicza, śląskie",1600.0,1250.0,350.0,17,True,"(50.3774907, 19.2582429)"
"Bogucice, Katowice, śląskie","Katowice, śląskie",4900.0,4900.0,,67,False,"(50.269875, 19.042278)"
"ul. Fryderyka Chopina, Mysłowice, śląskie","Mysłowice, śląskie",2200.0,2200.0,,52,True,"(50.2096211, 19.132165997410812)"
"Zagórze Północ, Sosnowiec, śląskie","Sosnowiec, śląskie",1700.0,1700.0,,38,True,"(50.271229500000004, 19.215561953947084)"
"WPKiW, Chorzów, śląskie","Chorzów, śląskie",2100.0,2100.0,,54,True,"(50.2865999, 18.987463677999575)"
"Brynów-Osiedle Zgrzebnioka, Katowice, śląskie","Katowice, śląskie",4400.0,4400.0,,67,False,"(50.2390698, 18.9970846)"
"Koszutka, Katowice, śląskie","Katowice, śląskie",770.0,770.0,,8,False,"(50.2710047, 19.0194372)"
"Koszutka, Katowice, śląskie","Katowice, śląskie",900.0,900.0,,12,False,"(50.2710047, 19.0194372)"
"ul. 3 Maja, Śródmieście, Katowice, śląskie","Katowice, śląskie",2650.0,2650.0,,50,False,"(50.2598987, 19.0215852)"
"Śródmieście, Bytom, śląskie","Bytom, śląskie",2500.0,2500.0,,103,True,"(50.35454355, 18.906154962392353)"
"ul. Wincentego Pola, Załęska Hałda-Brynów, Katowice, śląskie","Katowice, śląskie",2390.0,2390.0,,47,False,"(50.2598987, 19.0215852)"
"Czeladź, będziński, śląskie","będziński, śląskie",950.0,950.0,,38,True,"(50.31914185, 19.07842007593674)"
"ul. Graniczna, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie","Katowice, śląskie",2000.0,2000.0,,55,True,"(50.2598987, 19.0215852)"
"Czeladź, będziński, śląskie","będziński, śląskie",1200.0,1200.0,,36,False,"(50.31914185, 19.07842007593674)"
"ul. Sokolska, Koszutka, Katowice, śląskie","Katowice, śląskie",2501.0,2100.0,401.0,41,True,"(50.2598987, 19.0215852)"
"ul. marsz. Józefa Piłsudskiego 57, Śródmieście, Bytom, śląskie","Bytom, śląskie",890.0,890.0,,28,False,"(50.3470387, 18.9231857)"
"Dąb, Katowice, śląskie","Katowice, śląskie",2400.0,2400.0,,43,True,"(50.271163, 18.9990507)"
"Osiedle Ligota Park!!!, Załęska Hałda-Brynów, Katowice, śląskie","Katowice, śląskie",2200.0,2200.0,,47,False,"(50.2598987, 19.0215852)"
"ul. Mikołowska, Śródmieście, Katowice, śląskie","Katowice, śląskie",1900.0,1900.0,,52,False,"(50.2598987, 19.0215852)"
"Osiedle Ligota Park!, Załęska Hałda-Brynów, Katowice, śląskie","Katowice, śląskie",3500.0,3500.0,,72,False,"(50.2598987, 19.0215852)"
"Śródmieście, Katowice, śląskie","Katowice, śląskie",3200.0,3200.0,,41,False,"(50.259795, 19.0217063)"
"ul. Wilcza, Jaworzno, śląskie","Jaworzno, śląskie",2450.0,1700.0,750.0,49,False,"(50.203439, 19.2721559)"
"ul. Tadeusza Kościuszki, Śródmieście, Katowice, śląskie","Katowice, śląskie",5999.0,5999.0,,150,True,"(50.2598987, 19.0215852)"
"Dąb, Katowice, śląskie","Katowice, śląskie",2700.0,2700.0,,37,False,"(50.271163, 18.9990507)"
"Śródmieście, Katowice, śląskie","Katowice, śląskie",1450.0,1450.0,,34,True,"(50.259795, 19.0217063)"
"Rozbark, Bytom, śląskie","Bytom, śląskie",1200.0,1200.0,,34,False,"(50.34116775, 18.94177421942872)"
"ul. Józefowska, Wełnowiec-Józefowiec, Katowice, śląskie","Katowice, śląskie",2300.0,2300.0,,50,False,"(50.2598987, 19.0215852)"
"ul. Józefa Ryszki, Klimzowiec, Centrum, Chorzów, śląskie","Chorzów, śląskie",1990.0,1990.0,,62,False,"(50.288556299999996, 18.97044253093511)"
"Tarnowskie Góry, tarnogórski, śląskie","tarnogórski, śląskie",2142.0,1500.0,642.0,63,True,"(50.4654128, 18.833588437116568)"
"Mysłowice, śląskie","Mysłowice, śląskie",2000.0,2000.0,,73,False,"(50.2096211, 19.132165997410812)"
"Wełnowiec-Józefowiec, Katowice, śląskie","Katowice, śląskie",2545.0,1800.0,745.0,47,False,"(50.2835227, 19.0167987)"
"ul. Johna Baildona, Dąb, Katowice, śląskie","Katowice, śląskie",3001.0,3000.0,1.0,78,True,"(50.2598987, 19.0215852)"
"Załęska Hałda-Brynów, Katowice, śląskie","Katowice, śląskie",6600.0,6000.0,600.0,76,True,"(50.2528384, 18.978335)"
"ul. ks. Augustyna Kordeckiego, Śródmieście, Katowice, śląskie","Katowice, śląskie",2200.0,1800.0,400.0,25,True,"(50.2598987, 19.0215852)"
"ul. Zielonogórska, Ligota-Panewniki, Katowice, śląskie","Katowice, śląskie",2550.0,2000.0,550.0,36,False,"(50.2598987, 19.0215852)"
"Osiedle Witosa, Katowice, śląskie","Katowice, śląskie",2300.0,1500.0,800.0,58,True,"(50.263006250000004, 18.970791676136464)"
"ul. Wincentego Styczyńskiego, Śródmieście, Katowice, śląskie","Katowice, śląskie",2600.0,2600.0,,48,True,"(50.2598987, 19.0215852)"
"ul. Dębowa, Dąb, Katowice, śląskie","Katowice, śląskie",2400.0,2250.0,150.0,33,True,"(50.2598987, 19.0215852)"
